1199469	00099205	kropla w morzu szarej strefy	kropla w morzu szarej strefy
1199474	00099205	ryzyko zderzenia z kontrolą skarbową	ryzyko zderzenia z kontrolą skarbową
1199472	00099205	normalną działalność gospodarczą	normalna działalność gospodarcza
1199479	00099206	współpracy z platformami cyfrowymi	współpraca z platformami cyfrowymi
1199475	00099206	emisję nowego kanału	emisja nowego kanału
1199476	00099206	amerykańskie seriale	amerykański serial
1199477	00099206	polskim rynku	polski rynek
1199484	00099207	liczba pracowników sezonowych	liczba pracowników sezonowych
1199480	00099207	początkiem swojego przewodnictwa	początek swojego przewodnictwa
1199485	00099207	wykwalifikowanych specjalistów sektora bankowego	wykwalifikowany specjalista sektora bankowego
1199483	00099207	nowych krajów wspólnoty	nowy kraj wspólnoty
1199481	00099207	państw postkomunistycznych	państwo postkomunistyczne
1199482	00099207	pełnym otwarciu rynku pracy	pełne otwarcie rynku pracy
1199486	00099208	kontynuacją poprzedniego strajku	kontynuacja poprzedniego strajku
1199487	00099208	szczytu społecznego	szczyt społeczny
1199488	00099208	konsekwencją strajków	konsekwencja strajków
1199489	00099208	problemów gospodarczych	problem gospodarczy
19256	00099208	Sarkozy’ego	Sarkozy
1199490	00099209	swoją wysłużoną flotę pociągów TGV	swoja wysłużona flota pociągów TGV
1199491	00099209	jesieni 2007 roku	jesień 2007 roku
1199492	00099209	rekord prędkości	rekord prędkości
306127	00099209	dyrektora generalnego SNCF	dyrektor generalny SNCF
34579	00099209	Guillaume'a Pépy	Guillaume Pépy
17499	00099210	Hawrze	Hawr
1199493	00099210	strajk agentów portowych	strajk agentów portowych
1199496	00099210	wyładunek jednostki	wyładunek jednostki
1199494	00099210	planom jej prywatyzacji	plan jej prywatyzacji
1199500	00099211	morskiego odcinka magistrali	morski odcinek magistrali
1199498	00099211	skutków oddziaływania gazociągu na środowisko naturalne	skutek oddziaływania gazociągu na środowisko naturalne
1199497	00099211	uspokojenie nastrojów	uspokojenie nastrojów
1199499	00099211	kwestii bezpieczeństwa energetycznego	kwestia bezpieczeństwa energetycznego
22208	00099211	Gazociągu Północnego	Gazociąg Północny
1199503	00099212	zmiany formy prawnej	zmiana formy prawnej
1199506	00099212	skomplikowane procedury wstępne	skomplikowana procedura wstępna
1199507	00099212	obowiązek zawarcia porozumienia z przedstawicielami pracowników	obowiązek zawarcia porozumienia z przedstawicielami pracowników
1199501	00099212	nadzwyczajnym walnym zgromadzeniu	nadzwyczajne walne zgromadzenie
1199504	00099212	uproszczenia struktur	uproszczenie struktur
1199502	00099212	skalę międzynarodową	skala międzynarodowa
1199508	00099212	kształtu reprezentacji pracowniczej	kształt reprezentacji pracowniczej
1199505	00099212	konsolidacji bilansów	konsolidacja bilansów
1199514	00099213	panelu dyskusyjnym	panel dyskusyjny
1199515	00099213	oficjalnej części projektu	oficjalna część projektu
1199510	00099213	certyfikowane szkolenia	certyfikowane szkolenie
1199511	00099213	przedstawicielami lubelskiego biznesu	przedstawiciel lubelskiego biznesu
1199513	00099213	rozwijaniem własnego biznesu	rozwijanie własnego biznesu
1199512	00099213	imprezę integracyjną	impreza integracyjna
1199516	00099214	wysokiej liczby zgłoszeń	wysoka liczba zgłoszeń
1199521	00099214	najtęższymi umysłami	najtęższy umysł
1199524	00099214	panel ekspercki	panel ekspercki
34587	00099214	Pioniera Technologii	Pionier Technologii
1199518	00099214	skalę światową	skala światowa
22227	00099214	Fundację Wikimedia	Fundacja Wikimedia
1199522	00099214	innowacyjnych rozwiązań	innowacyjne rozwiązanie
1199523	00099214	układy biznesowe	układ biznesowy
1199525	00099214	nakłanianie światowych przywódców	nakłanianie światowych przywódców
22213	00099214	Pioniera Technologii	Pionier Technologii
1199519	00099214	rozwój innowacji technologicznych zmieniających życie	rozwój innowacji technologicznych zmieniających życie
1199517	00099214	techniki obiegu informacji	technika obiegu informacji
1199520	00099214	zdolności przywódcze	zdolność przywódcza
1199527	00099215	Szefem nowej spółki	szef nowej spółki
1199528	00099215	Zdaniem analityków	zdanie analityków
1199529	00099215	rynku telekomunikacyjnym	rynek telekomunikacyjny
1199526	00099215	sprzęt telekomunikacyjny	sprzęt telekomunikacyjny
1199532	00099220	Prezesem dwuosobowego zarządu	prezes dwuosobowego zarządu
1199534	00099220	zapisami umowy	zapis umowy
1199530	00099220	wartości transakcji	wartość transakcji
1199536	00099220	kolejnym krokiem	kolejny krok
1199535	00099220	rozwoju naszych nowych projektów	rozwój naszych nowych projektów
1199531	00099220	rynkowych prawach	rynkowe prawo
1199533	00099220	zarządu spółki	zarząd spółki
1199542	00099221	Punktem odniesienia do obniżek	punkt odniesienia do obniżek
1199537	00099221	siedmiu najbardziej uprzemysłowionych państw świata	siedem najbardziej uprzemysłowionych państw świata
1199540	00099221	wysiłkami zmierzającymi do tego celu	wysiłek zmierzający do tego celu
1199538	00099221	emisji gazów cieplarnianych	emisja gazów cieplarnianych
1199541	00099221	poziomu emisji gazów	poziom emisji gazów
22233	00099221	Protokołu z Kioto	Protokół z Kioto
19238	00099221	Angelę	Angela
1199539	00099221	wspólnym oświadczeniu	wspólne oświadczenie
1199543	00099222	Stopa bezrobocia	stopa bezrobocia
1199544	00099222	aktywności ekonomicznej ludności	aktywność ekonomiczna ludności
1199545	00099222	analogicznym okresie	analogiczny okres
34607	00099223	Banku Rezerw Federalnych	Bank Rezerw Federalnych
1199547	00099223	szefem kancelarii Białego Domu	szef kancelarii Białego Domu
1199546	00099223	dobie kryzysu finansowego	doba kryzysu finansowego
1199550	00099223	stabilizowaniu systemu finansowego	stabilizowanie systemu finansowego
306161	00099223	Sekretarza Skarbu	Sekretarz Skarbu
34606	00099223	Baracka Obamy	Barack Obama
1199548	00099223	kryzysami gospodarczymi	kryzys gospodarczy
1199549	00099223	zastępcą sekretarza skarbu do spraw międzynarodowych	zastępca sekretarza skarbu do spraw międzynarodowych
1199553	00099224	olbrzymią ilość miejsc pracy	olbrzymia ilość miejsc pracy
1199560	00099224	szerzenie idei programu	szerzenie idei programu
31245	00099224	Zespołu Szkół Ponadgimnazjalnych	Zespół Szkół Ponadgimnazjalnych
1199554	00099224	dobry okres gospodarczy	dobry okres gospodarczy
22246	00099224	Pałacu Prezydenckim	Pałac Prezydencki
1199552	00099224	gospodarkę każdego państwa	gospodarka każdego państwa
1199559	00099224	wyniki realizacji projektu	wynik realizacji projektu
22248	00099224	Ministerstwie Nauki i Szkolnictwa Wyższego	Ministerstwo Nauki i Szkolnictwa Wyższego
1199558	00099224	ogólnopolskiego programu jednodniowych praktyk	ogólnopolski program jednodniowych praktyk
1199556	00099224	przynajmniej ładnych kilka lat	przynajmniej ładnych kilka lat
22249	00099224	Fundacji Młodzieżowej Przedsiębiorczości	Fundacja Młodzieżowej Przedsiębiorczości
17451	00099224	Rzeczypospolitej Polskiej	Rzeczypospolita Polska
1199555	00099224	stopę procentową	stopa procentowa
1199563	00099225	wcześniejsze informacje	wcześniejsza informacja
1199565	00099225	większą podwyżkę	większa podwyżka
1199562	00099225	ceny gazu	cena gazu
1199564	00099225	pierwszym kwartale	pierwszy kwartał
1199566	00099225	jednocyfrowy wzrost cen	jednocyfrowy wzrost cen
1199561	00099225	wzrost cen gazu	wzrost cen gazu
1199568	00099226	Skutki sporów wokół gazu	skutek sporów wokół gazu
1199567	00099226	zasadach pracy międzynarodowych obserwatorów	zasady pracy międzynarodowych obserwatorów
17447	00099226	Gazpromu	Gazprom
34641	00099227	Kazimierza Marcinkiewicza	Kazimierz Marcinkiewicz
1199570	00099227	renegocjacje porozumień	renegocjacja porozumień
1199573	00099227	wzrostem cen ropy naftowej	wzrost cen ropy naftowej
12227	00099227	Polskim Górnictwem Naftowym i Gazownictwem	Polskie Górnictwo Naftowe i Gazownictwo
1199569	00099227	odpowiedzialnej za eksport gazu	odpowiedzialny za eksport gazu
1199571	00099227	tranzyt gazu	tranzyt gazu
1199572	00099227	zobowiązań inwestycyjnych obu stron	zobowiązanie inwestycyjne obu stron
17428	00099228	Ukrainy	Ukraina
17426	00099228	Ukrainą	Ukraina
1199574	00099228	wstrzymaniem dostaw gazu ziemnego	wstrzymanie dostaw gazu ziemnego
1199580	00099228	prozachodnie sympatie	prozachodnia sympatia
1199581	00099228	eskalacji konfliktu	eskalacja konfliktu
1199578	00099228	poradzieckich umów preferencyjnych	poradziecka umowa preferencyjna
1199575	00099228	sprawie jego ceny	sprawa jego ceny
1199576	00099228	warunków wolnorynkowych	warunki wolnorynkowe
1199582	00099228	międzynarodowym trybunałem arbitrażowym	międzynarodowy trybunał arbitrażowy
1199577	00099228	eksportem gazu	eksport gazu
1199579	00099228	reguł handlu międzynarodowego	reguła handlu międzynarodowego
34644	00099228	Wiktora Juszczenki	Wiktor Juszczenko
1199586	00099229	regulowaniu rachunków	regulowanie rachunków
1199583	00099229	wznowieniu dostaw gazu	wznowienie dostaw gazu
1199584	00099229	międzynarodowi obserwatorzy	międzynarodowy obserwator
1199585	00099229	przepływ gazu	przepływ gazu
1199588	00099230	stronę rosyjską	strona rosyjska
1199587	00099230	pełnej objętości	pełna objętość
1199590	00099230	tranzyt paliwa	tranzyt paliwa
1199591	00099230	fiaska negocjacji	fiasko negocjacji
306312	00099230	ukraińskiego	ukraiński
1199589	00099230	odsetkami karnymi	odsetki karne
1199599	00099231	trwałej poprawie pogody	trwała poprawa pogody
1199596	00099231	rozporządzeniem rządu	rozporządzenie rządu
1199592	00099231	klientów przemysłowych	klient przemysłowy
1199593	00099231	odbiorców indywidualnych	odbiorca indywidualny
1199595	00099231	paliwa gazowego	paliwo gazowe
1199594	00099231	poborze gazu ziemnego	pobór gazu ziemnego
1199598	00099231	rekordowy poziom zużycia gazu	rekordowy poziom zużycia gazu
1199603	00099232	drogą morską	droga morska
1199605	00099232	możliwości reeksportu gazu	możliwość reeksportu gazu
1199600	00099232	dywersyfikację kierunków dostaw gazu ziemnego	dywersyfikacja kierunków dostaw gazu ziemnego
34657	00099232	Andrzeja Kasprzaka	Andrzej Kasprzak
31258	00099232	Portu Północnego	Port Północny
12276	00099232	Morskiego Portu Gdańsk S.A	Morski Port Gdańsk S.A
1199601	00099232	terenie naszego kraju	teren naszego kraju
1199602	00099232	planie wybudowania terminalu	plan wybudowania terminalu
1199604	00099232	główny krajowy gazociąg	główny krajowy gazociąg
1199608	00099233	pierwszych 12 miesięcy	pierwsze 12 miesięcy
1199606	00099233	tanich linii lotniczych	tania linia lotnicza
1199607	00099233	portów lotniczych w Polsce	port lotniczy w Polsce
1199609	00099234	Głównym wykonawcą tej inwestycji	główny wykonawca tej inwestycji
34660	00099234	Porcie Północnym	Port Północny
1199611	00099234	sztucznie usypanym pirsie	sztucznie usypany pirs
1199612	00099234	rampą do obsługi statków	rampa do obsługi statków
1199613	00099234	czterotorowa bocznica kolejowa	czterotorowa bocznica kolejowa
22274	00099234	Zatoki Gdańskiej	Zatoka Gdańska
22276	00099234	Portu Gdańskiego	Port Gdański
1199610	00099234	następny okres	następny okres
1199615	00099235	Markową odzież	markowa odzież
1199621	00099235	przeciętny lokal	przeciętny lokal
1199620	00099235	pięciogwiazdkowym hotelu	pięciogwiazdkowy hotel
1199617	00099235	dobrej kawiarni	dobra kawiarnia
1199622	00099235	niską inflację	niska inflacja
1199623	00099235	środki komunikacji miejskiej	środek komunikacji miejskiej
1199619	00099235	najlepszych roczników	najlepszy rocznik
1199614	00099235	pierwszych miejscach listy	pierwsze miejsce listy
1199616	00099235	zagranicznymi zarobkami	zagraniczne zarobki
1199618	00099235	dużą filiżankę kawy	duża filiżanka kawy
31261	00099235	dolara amerykańskiego	dolar amerykański
1199630	00099236	docelową grupą klientów	docelowa grupa klientów
1199626	00099236	główny akcjonariusz	główny akcjonariusz
1199624	00099236	tematycznego kanału telewizyjnego TiMM	tematyczny kanał telewizyjny TiMM
1199633	00099236	produkcje krajowe	produkcja krajowa
1199629	00099236	kilkukrotnie odraczanych terminach	kilkukrotnie odraczany termin
1199627	00099236	kłopoty finansowe	kłopot finansowy
1199625	00099236	homoseksualnych odbiorców	homoseksualny odbiorca
1199631	00099236	niekodowanym kanałem tego typu	niekodowany kanał tego typu
1199628	00099236	majątku tej spółki	majątek tej spółki
1199634	00099236	kondycji finansowej	kondycja finansowa
1199636	00099237	ewentualnej inwestycji	ewentualna inwestycja
1199637	00099237	branży samochodowej	branża samochodowa
1199635	00099237	amerykańskiego koncernu motoryzacyjnego	amerykański koncern motoryzacyjny
22285	00099237	Chevrolety Lanos	Chevrolet Lanos
1199638	00099238	Centrum motoryzacji	centrum motoryzacji
1199643	00099238	obce ręce	obca ręka
1199641	00099238	większych koncernów	większy koncern
1199640	00099238	głębokiej reorganizacji spółki	głęboka reorganizacja spółki
1199644	00099239	próba zaoszczędzenia	próba zaoszczędzenia
1199645	00099239	marki samochodów	marka samochodów
1199646	00099239	produkcji silników okrętowych	produkcja silników okrętowych
1199647	00099239	technologii komunikacyjnych	technologia komunikacyjna
1199649	00099240	Główną misją projektu	główna misja projektu
1199651	00099240	Klientem GeoEye	klient GeoEye
1199650	00099240	dużym zainteresowaniem mediów	duże zainteresowanie mediów
1199648	00099240	niespotykanej komercyjnie jakości	niespotykana komercyjnie jakość
1199652	00099240	trybie czarno-białym	tryb czarno-biały
1199656	00099241	przedstawicieli najbardziej uprzemysłowionych państw świata	przedstawiciel najbardziej uprzemysłowionych państw świata
1199657	00099241	problemów gospodarki światowej	problem gospodarki światowej
1199653	00099241	lądowania samolotu	lądowanie samolotu
1199655	00099241	rozpoczęciem obrad szczytu	rozpoczęcie obrad szczytu
1199654	00099241	prywatne zaproszenie	prywatne zaproszenie
1199658	00099241	walki z terroryzmem	walka z terroryzmem
1199664	00099242	Giełdowi inwestorzy	giełdowy inwestor
1199660	00099242	zakończenie sesji giełdowej	zakończenie sesji giełdowej
1199662	00099242	poprzedniej sesji	poprzednia sesja
22978	00099242	Giełdzie Papierów Wartościowych	Giełda Papierów Wartościowych
1199661	00099242	psychologiczną barierę	psychologiczna bariera
1199659	00099242	historyczny rekord wszech czasów	historyczny rekord wszech czasów
1199663	00099242	nowe maksimum	nowe maksimum
1199669	00099243	Rolą doradcy	rola doradcy
34677	00099243	Giełdy Papierów Wartościowych w Warszawie	Giełda Papierów Wartościowych w Warszawie
1199670	00099243	dnia debiutu spółki	dzień debiutu spółki
1199668	00099243	pierwszych emitentów	pierwszy emitent
1199666	00099243	inwestorów akceptujących podwyższone ryzyko	inwestor akceptujący podwyższone ryzyko
1199667	00099243	potencjalnie wysoki zwrot	potencjalnie wysoki zwrot
1199665	00099243	wysokim potencjale wzrostu	wysoki potencjał wzrostu
1199679	00099244	giełdy nowojorskiej	giełda nowojorska
306690	00099244	nowojorskiej	nowojorski
34681	00099244	Izby Reprezentantów	Izba Reprezentantów
34679	00099244	Izbę Reprezentantów	Izba Reprezentantów
34682	00099244	Henry'ego Paulsona	Henry Paulson
1199673	00099244	międzynarodową opinię publiczną	międzynarodowa opinia publiczna
1199672	00099244	amerykańskiego sektora finansowego	amerykański sektor finansowy
1199676	00099244	spór ideologiczny	spór ideologiczny
22980	00099244	Giełdzie Papierów Wartościowych w Nowym Jorku	Giełda Papierów Wartościowych w Nowym Jorku
1199677	00099244	interwencjonizmu państwowego	interwencjonizm państwowy
1199678	00099244	jednodniowy spadek punktowy	jednodniowy spadek punktowy
1199680	00099245	oferty premiera	oferta premiera
1199681	00099245	byłej wicepremier	była wicepremier
1199682	00099246	wakacjami poselskimi	wakacje poselskie
1199685	00099246	dodatkowe posiedzenie	dodatkowe posiedzenie
1199683	00099246	ustawy o finansach publicznych	ustawa o finansach publicznych
1199684	00099246	tysiąca gospodarstw pomocniczych	tysiąc gospodarstw pomocniczych
34695	00099247	Elżbietę Chojnę-Duch	Elżbieta Chojna-Duch
22323	00099247	Rady Polityki Pieniężnej	Rada Polityki Pieniężnej
34700	00099247	Andrzeja Rzońcę	Andrzej Rzońca
34692	00099247	Zytę Gilowską	Zyta Gilowska
34696	00099247	Andrzeja Bratkowskiego	Andrzej Bratkowski
34693	00099247	Adama Glapińskiego	Adam Glapiński
34697	00099247	Annę Zielińską-Głębocką	Anna Zielińska-Głębocka
1199687	00099247	zakresu finansów	zakres finansów
12379	00099248	Gilowskiej	Gilowska
22336	00099248	Komisji Gospodarki Narodowej	Komisja Gospodarki Narodowej
34702	00099248	Kazimierza Marcinkiewicza	Kazimierz Marcinkiewicz
1200625	00099248	tarapatach finansowych	tarapaty finansowe
22342	00099248	Krajowej Rady Radiofonii i Telewizji	Krajowa Rada Radiofonii i Telewizji
22335	00099248	Prawa i Sprawiedliwości	Prawo i Sprawiedliwość
1200627	00099248	sektora finansów publicznych	sektor finansów publicznych
1200623	00099248	wydatków budżetowych	wydatek budżetowy
1200629	00099248	mechanizmie kursowym	mechanizm kursowy
1200628	00099248	paktu stabilizacji i wzrostu	pakt stabilizacji i wzrostu
1200630	00099248	otwartych funduszy emerytalnych	otwarty fundusz emerytalny
22343	00099248	Urzędu Komunikacji Elektronicznej	Urząd Komunikacji Elektronicznej
1200631	00099248	peryferiach gospodarki UE	peryferia gospodarki UE
1200622	00099248	senackiej debaty nad budżetem	senacka debata nad budżetem
1200626	00099248	rozwoju gospodarczego	rozwój gospodarczy
34712	00099248	Funduszu Kościelnego	Fundusz Kościelny
1200632	00099249	faktycznym kosztem pracy	faktyczny koszt pracy
1200636	00099249	deficyt budżetu państwa	deficyt budżetu państwa
1200637	00099250	służby zdrowia	służba zdrowia
1200639	00099250	systemu ewidencji medycznej	system ewidencji medycznej
1200638	00099250	wynagrodzeń lekarzy	wynagrodzenie lekarzy
1200640	00099250	historię zabiegów poszczególnych pacjentów	historia zabiegów poszczególnych pacjentów
1200641	00099251	branża muzyczna	branża muzyczna
1200642	00099251	innych światowych rynkach	inny światowy rynek
1200644	00099252	magazynu Red Herring	magazyn Red Herring
1200643	00099252	reklamami w grach komputerowych	reklama w grach komputerowych
1200645	00099253	wyszukiwarkę Google	wyszukiwarka Google
1200647	00099253	miliarda zindeksowanych stron	miliard zindeksowanych stron
